"1774","hwsvsuju","1/1/2015","K-Bowl","-1"
"1775","hwsvsuju","1/11/2015","301 Mongolia","0"
"1776","hwsvsuju","1/16/2015","Caribbean Grill Food Truck","0"
"1777","hwsvsuju","1/17/2015","Legends","0"
"1778","hwsvsuju","1/22/2015","Empire Chinese Restaurant","0"
"1779","hwsvsuju","2/9/2015","El Charro","1"
"1780","hwsvsuju","2/21/2015","Bacaro","-1"
"1781","hwsvsuju","2/24/2015","Seoul Taco","1"
"1782","hwsvsuju","2/25/2015","Zorba’s Restaurant","0"
"1783","hwsvsuju","2/28/2015","Old Time Meat &amp; Deli Shoppe","0"
"1784","hwsvsuju","3/9/2015","Bacaro","-1"
"1785","hwsvsuju","3/21/2015","The Y Eatery","0"
"1786","hwsvsuju","3/25/2015","The Clark Bar","0"
"1787","hwsvsuju","3/26/2015","Zorba’s Restaurant","0"
"1788","hwsvsuju","4/14/2015","Legends","0"
"1789","hwsvsuju","4/19/2015","Hot Pot Lab","0"
"1790","hwsvsuju","4/24/2015","Hot Pot Lab","1"
"1791","hwsvsuju","5/4/2015","Zorba’s Restaurant","0"
"1792","hwsvsuju","5/15/2015","Old Time Meat &amp; Deli Shoppe","0"
"1793","hwsvsuju","5/17/2015","Bacaro","0"
"1794","hwsvsuju","5/22/2015","Old Time Meat &amp; Deli Shoppe","0"
"1795","hwsvsuju","6/2/2015","Big Grove Tavern","1"
"1796","hwsvsuju","6/3/2015","Mia Za’s Cafe","0"
"1797","hwsvsuju","6/3/2015","Big Grove Tavern","0"
"1798","hwsvsuju","6/21/2015","Bevier Cafe","0"
"1799","hwsvsuju","7/3/2015","Old Time Meat &amp; Deli Shoppe","0"
"1800","hwsvsuju","7/13/2015","Empire Chinese Restaurant","1"
"1801","hwsvsuju","7/18/2015","Hot Pot Lab","1"
"1802","hwsvsuju","7/24/2015","Aroma Cafe","0"
"1803","hwsvsuju","7/29/2015","Empire Chinese Restaurant","1"
"1804","hwsvsuju","8/18/2015","Legends","0"
"1805","hwsvsuju","8/27/2015","The Y Eatery","0"
"1806","hwsvsuju","9/2/2015","Empire Chinese Restaurant","1"
"1807","hwsvsuju","10/8/2015","Hot Pot Lab","0"
"1808","hwsvsuju","10/15/2015","301 Mongolia","1"
"1809","hwsvsuju","10/28/2015","301 Mongolia","1"
"1810","hwsvsuju","11/5/2015","Radio Maria","1"
"1811","hwsvsuju","11/7/2015","B Won","1"
"1812","hwsvsuju","11/13/2015","Jet’s Pizza","1"
"1813","hwsvsuju","11/25/2015","Seoul Taco","1"
"1814","hwsvsuju","11/27/2015","Big Grove Tavern","1"
"1815","hwsvsuju","12/12/2015","Big Grove Tavern","0"
"1816","hwsvsuju","12/15/2015","South China Restaurant","1"
"1817","hwsvsuju","2/1/2016","The Y Eatery","0"
"1818","hwsvsuju","2/26/2016","Bevier Cafe","0"
"1819","hwsvsuju","3/9/2016","Chipotle Mexican Grill","1"
"1820","hwsvsuju","4/4/2016","Empire Chinese Restaurant","1"
"1821","hwsvsuju","4/24/2016","The Clark Bar","1"
"1822","hwsvsuju","4/30/2016","El Charro","1"
"1823","hwsvsuju","5/12/2016","Big Grove Tavern","0"
"1824","hwsvsuju","6/18/2016","K-Bowl","-1"
"1825","hwsvsuju","6/22/2016","B Won","1"
"1826","hwsvsuju","6/22/2016","K-Bowl","-1"
"1827","hwsvsuju","6/26/2016","301 Mongolia","1"
"1828","hwsvsuju","6/29/2016","South China Restaurant","0"
"1829","hwsvsuju","7/11/2016","Jet’s Pizza","0"
"1830","hwsvsuju","9/1/2016","Aroma Cafe","1"
"1831","hwsvsuju","9/8/2016","Seoul Taco","0"
"1832","hwsvsuju","9/9/2016","Old Time Meat &amp; Deli Shoppe","1"
"1833","hwsvsuju","9/13/2016","Chipotle Mexican Grill","1"
"1834","hwsvsuju","10/5/2016","Mandarin Wok","0"
"1835","hwsvsuju","10/9/2016","Cracked the Egg Came First","0"
"1836","hwsvsuju","10/23/2016","Chipotle Mexican Grill","0"
"1837","hwsvsuju","10/26/2016","Zorba’s Restaurant","0"
"1838","hwsvsuju","10/30/2016","Cracked the Egg Came First","0"
"1839","hwsvsuju","11/2/2016","Legends","1"
"1840","hwsvsuju","11/25/2016","Seoul Taco","0"
"1841","hwsvsuju","11/26/2016","Chipotle Mexican Grill","0"
"1842","hwsvsuju","12/2/2016","El Charro","1"
"1843","hwsvsuju","12/17/2016","The Clark Bar","1"
"1844","ieynndu","1/5/2015","Huaraches Moroleon","1"
"1845","ieynndu","1/18/2015","Pizzeria Antica","1"
"1846","ieynndu","1/27/2015","Sam’s Cafe","0"
"1847","ieynndu","1/27/2015","Crane Alley","0"
"1848","ieynndu","2/8/2015","Jimmy John’s","0"
"1849","ieynndu","2/12/2015","Sam’s Cafe","1"
"1850","ieynndu","2/21/2015","Sam’s Cafe","1"
"1851","ieynndu","2/24/2015","A-Ri-Rang","1"
"1852","ieynndu","2/27/2015","Pizzeria Antica","0"
"1853","ieynndu","3/4/2015","Masijta Grill","1"
"1854","ieynndu","3/9/2015","Jimmy John’s","1"
"1855","ieynndu","3/16/2015","Jimmy John’s","1"
"1856","ieynndu","4/12/2015","Sam’s Cafe","0"
"1857","ieynndu","4/17/2015","Dublin O’Neil’s","0"
"1858","ieynndu","4/21/2015","Sam’s Cafe","1"
"1859","ieynndu","4/22/2015","Jimmy John’s","0"
"1860","ieynndu","4/25/2015","Cheese and Crackers","1"
"1861","ieynndu","5/17/2015","Lai Lai Wok","0"
"1862","ieynndu","5/20/2015","Zorba’s Restaurant","1"
"1863","ieynndu","6/1/2015","Courier Cafe","1"
"1864","ieynndu","6/2/2015","Zorba’s Restaurant","1"
"1865","ieynndu","6/25/2015","El Oasis","0"
"1866","ieynndu","7/28/2015","Miga","-1"
"1867","ieynndu","7/30/2015","Masijta Grill","1"
"1868","ieynndu","8/27/2015","Courier Cafe","-1"
"1869","ieynndu","8/29/2015","Lai Lai Wok","0"
"1870","ieynndu","9/10/2015","Wedge Tequila Bar &amp; Grill","1"
"1871","ieynndu","11/5/2015","Seven Saints","0"
"1872","ieynndu","11/24/2015","Sam’s Cafe","1"
"1873","ieynndu","11/29/2015","Destihl Restaurant &amp; Brew Works","1"
"1874","ieynndu","12/7/2015","Cravings","1"
"1875","ieynndu","12/11/2015","Cravings","1"
"1876","ieynndu","1/11/2016","Sam’s Cafe","0"
"1877","ieynndu","2/3/2016","Crane Alley","0"
"1878","ieynndu","2/6/2016","El Oasis","0"
"1879","ieynndu","2/8/2016","Miga","0"
"1880","ieynndu","2/13/2016","Dublin O’Neil’s","0"
"1881","ieynndu","3/4/2016","Masijta Grill","0"
"1882","ieynndu","3/21/2016","Aroma Cafe","1"
"1883","ieynndu","3/28/2016","Aroma Cafe","1"
"1884","ieynndu","3/30/2016","Cravings","0"
"1885","ieynndu","5/1/2016","Cheese and Crackers","1"
"1886","ieynndu","5/2/2016","Pizzeria Antica","0"
"1887","ieynndu","5/27/2016","Bombay Indian Grill","1"
"1888","ieynndu","6/9/2016","El Oasis","1"
"1889","ieynndu","6/17/2016","El Oasis","0"
"1890","ieynndu","6/20/2016","Aroma Cafe","1"
"1891","ieynndu","7/13/2016","Papa Del’s Pizza","1"
"1892","ieynndu","7/15/2016","Cheese and Crackers","0"
"1893","ieynndu","7/21/2016","Pho Cafe","0"
"1894","ieynndu","7/27/2016","Asian Taste Restaurant","1"
"1895","ieynndu","7/30/2016","Courier Cafe","1"
"1896","ieynndu","8/2/2016","Jimmy John’s","1"
"1897","ieynndu","8/2/2016","Pizzeria Antica","1"
"1898","ieynndu","8/3/2016","Sam’s Cafe","1"
"1899","ieynndu","8/11/2016","Destihl Restaurant &amp; Brew Works","0"
"1900","ieynndu","9/28/2016","Lai Lai Wok","0"
"1901","ieynndu","10/12/2016","Lai Lai Wok","1"
"1902","ieynndu","10/29/2016","Lai Lai Wok","0"
"1903","ieynndu","11/29/2016","Sam’s Cafe","0"
"1904","ieynndu","12/17/2016","Papa Del’s Pizza","0"
"1905","ieynndu","12/30/2016","Pho Cafe","1"
"1906","igpnc","1/7/2015","The Bread Company","1"
"1907","igpnc","1/22/2015","Siam Terrace","-1"
"1908","igpnc","2/8/2015","The Bread Company","0"
"1909","igpnc","2/21/2015","Fiesta Cafe","1"
"1910","igpnc","2/21/2015","M Sushi &amp; Grill","-1"
"1911","igpnc","3/1/2015","Chipotle Mexican Grill","0"
"1912","igpnc","3/8/2015","Manolo’s Pizza &amp; Empanadas","1"
"1913","igpnc","3/23/2015","Caffe Paradiso","1"
"1914","igpnc","3/24/2015","K-Bowl","0"
"1915","igpnc","3/28/2015","The Bread Company","0"
"1916","igpnc","3/30/2015","The Clark Bar","1"
"1917","igpnc","4/5/2015","The Clark Bar","1"
"1918","igpnc","4/28/2015","Fiesta Cafe","0"
"1919","igpnc","5/14/2015","Legends","1"
"1920","igpnc","5/19/2015","Caffe Paradiso","1"
"1921","igpnc","6/24/2015","Fiesta Cafe","0"
"1922","igpnc","7/1/2015","Legends","1"
"1923","igpnc","7/14/2015","The Clark Bar","0"
"1924","igpnc","7/29/2015","Legends","1"
"1925","igpnc","8/8/2015","K-Bowl","1"
"1926","igpnc","8/13/2015","The Bread Company","0"
"1927","igpnc","9/15/2015","Caffe Paradiso","0"
"1928","igpnc","9/19/2015","Fiesta Cafe","1"
"1929","igpnc","9/23/2015","K-Bowl","1"
"1930","igpnc","9/23/2015","Legends","1"
"1931","igpnc","9/27/2015","Aroma Cafe","0"
"1932","igpnc","10/7/2015","Siam Terrace","-1"
"1933","igpnc","10/26/2015","Chipotle Mexican Grill","1"
"1934","igpnc","11/4/2015","The Clark Bar","1"
"1935","igpnc","11/9/2015","Manolo’s Pizza &amp; Empanadas","0"
"1936","igpnc","11/29/2015","Chipotle Mexican Grill","0"
"1937","igpnc","11/29/2015","M Sushi &amp; Grill","-1"
"1938","igpnc","12/3/2015","Manolo’s Pizza &amp; Empanadas","0"
"1939","igpnc","12/21/2015","K-Bowl","1"
"1940","igpnc","12/28/2015","Black Dog Smoke &amp; Ale House","0"
"1941","igpnc","1/13/2016","Caffe Paradiso","1"
"1942","igpnc","1/26/2016","Fiesta Cafe","1"
"1943","igpnc","1/30/2016","Black Dog Smoke &amp; Ale House","0"
"1944","igpnc","2/13/2016","The Bread Company","1"
"1945","igpnc","2/15/2016","K-Bowl","1"
"1946","igpnc","2/17/2016","Fiesta Cafe","0"
"1947","igpnc","2/28/2016","Murphy’s Pub","1"
"1948","igpnc","3/1/2016","Aroma Cafe","1"
"1949","igpnc","3/4/2016","Legends","0"
"1950","igpnc","3/15/2016","Manolo’s Pizza &amp; Empanadas","1"
"1951","igpnc","3/21/2016","K-Bowl","1"
"1952","igpnc","3/29/2016","Aroma Cafe","1"
"1953","igpnc","4/29/2016","Fiesta Cafe","0"
"1954","igpnc","5/1/2016","The Clark Bar","0"
"1955","igpnc","5/26/2016","The Bread Company","0"
"1956","igpnc","6/9/2016","The Bread Company","0"
"1957","igpnc","6/15/2016","The Clark Bar","1"
"1958","igpnc","6/25/2016","M Sushi &amp; Grill","-1"
"1959","igpnc","7/2/2016","Chipotle Mexican Grill","1"
"1960","igpnc","8/18/2016","Aroma Cafe","1"
"1961","igpnc","8/18/2016","Cafe Sababa","1"
"1962","igpnc","8/20/2016","Chipotle Mexican Grill","1"
"1963","igpnc","9/3/2016","Manolo’s Pizza &amp; Empanadas","0"
"1964","igpnc","9/11/2016","Caffe Paradiso","1"
"1965","igpnc","9/23/2016","K-Bowl","0"
"1966","igpnc","10/22/2016","K-Bowl","0"
"1967","igpnc","10/23/2016","Black Dog Smoke &amp; Ale House","0"
"1968","igpnc","10/23/2016","K-Bowl","0"
"1969","igpnc","10/30/2016","Fiesta Cafe","1"
"1970","igpnc","11/2/2016","Cafe Sababa","-1"
"1971","igpnc","11/5/2016","Legends","1"
"1972","igpnc","11/18/2016","Siam Terrace","0"
"1973","igpnc","11/26/2016","Caffe Paradiso","1"
"1974","igpnc","11/27/2016","Siam Terrace","1"
"1975","igpnc","12/3/2016","Fiesta Cafe","0"
"1976","igpnc","12/7/2016","Fiesta Cafe","1"
"1977","igpnc","12/20/2016","The Bread Company","1"
"1978","ikwtqvge","1/16/2015","Spoon House Korean Kitchen","0"
"1979","ikwtqvge","2/13/2015","Rainbow Garden","1"
"1980","ikwtqvge","5/26/2015","World Harvest Foods","0"
"1981","ikwtqvge","5/27/2015","Taco Motorizado","0"
"1982","ikwtqvge","6/1/2015","Niro’s Gyros","1"
"1983","ikwtqvge","6/10/2015","Burrito King","1"
"1984","ikwtqvge","7/30/2015","World Harvest Foods","0"
"1985","ikwtqvge","7/30/2015","Burrito King","1"
"1986","ikwtqvge","8/2/2015","Nando Milano Trattoria","0"
"1987","ikwtqvge","9/27/2015","Sitara","0"
"1988","ikwtqvge","10/5/2015","Jupiter’s Pizzeria and Billiards","1"
"1989","ikwtqvge","11/11/2015","Spoon House Korean Kitchen","0"
"1990","ikwtqvge","11/18/2015","Spoon House Korean Kitchen","0"
"1991","ikwtqvge","11/20/2015","Bombay Indian Grill","1"
"1992","ikwtqvge","11/20/2015","Bunny’s Tavern","0"
"1993","ikwtqvge","12/24/2015","Niro’s Gyros","1"
"1994","ikwtqvge","12/27/2015","Burrito King","0"
"1995","ikwtqvge","1/8/2016","Bangkok Thai and Pho 911","0"
"1996","ikwtqvge","3/2/2016","Spoon House Korean Kitchen","0"
"1997","ikwtqvge","4/19/2016","Big J J Fish &amp; Chicken","1"
"1998","ikwtqvge","5/6/2016","Peking Garden Restaurant","1"
"1999","ikwtqvge","5/11/2016","Spoon House Korean Kitchen","0"
"2000","ikwtqvge","5/19/2016","Peking Garden Restaurant","1"
"2001","ikwtqvge","5/20/2016","Potbelly Sandwich Shop","-1"
"2002","ikwtqvge","6/20/2016","Ambar India","1"
"2003","ikwtqvge","7/7/2016","Potbelly Sandwich Shop","0"
"2004","ikwtqvge","7/17/2016","Bangkok Thai and Pho 911","0"
"2005","ikwtqvge","7/30/2016","World Harvest Foods","1"
"2006","ikwtqvge","8/4/2016","Sakanaya Restaurant","-1"
"2007","ikwtqvge","9/17/2016","Sitara","1"
"2008","ikwtqvge","12/6/2016","Sakanaya Restaurant","1"
"2009","ikwtqvge","12/17/2016","Rainbow Garden","0"
"2010","ikwtqvge","12/20/2016","World Harvest Foods","1"
"2011","itptnk","1/14/2015","Golden Wok","0"
"2012","itptnk","2/3/2015","Good Fella Korean Bistro","0"
"2013","itptnk","2/3/2015","Azzip Pizza","1"
"2014","itptnk","2/21/2015","El Oasis","1"
"2015","itptnk","3/3/2015","Meatheads","0"
"2016","itptnk","4/10/2015","Spoon House Korean Kitchen","0"
"2017","itptnk","4/10/2015","Sushi Kame","1"
"2018","itptnk","4/12/2015","Hot Pot Lab","0"
"2019","itptnk","5/8/2015","Golden Wok","1"
"2020","itptnk","5/23/2015","J Gumbo’s","0"
"2021","itptnk","6/9/2015","Zorba’s Restaurant","-1"
"2022","itptnk","6/19/2015","K-Bowl","0"
"2023","itptnk","7/7/2015","Biaggi’s Ristorante Italiano","-1"
"2024","itptnk","7/7/2015","Chipotle Mexican Grill","1"
"2025","itptnk","7/21/2015","Golden Wok","0"
"2026","itptnk","7/23/2015","K-Bowl","1"
"2027","itptnk","7/25/2015","Azzip Pizza","0"
"2028","itptnk","8/4/2015","Good Fella Korean Bistro","0"
"2029","itptnk","8/18/2015","Sakanaya Restaurant","0"
"2030","itptnk","8/20/2015","Big Grove Tavern","1"
"2031","itptnk","9/5/2015","Siam Terrace","0"
"2032","itptnk","9/14/2015","Biaggi’s Ristorante Italiano","-1"
"2033","itptnk","9/23/2015","Bacaro","1"
"2034","itptnk","10/5/2015","J Gumbo’s","1"
"2035","itptnk","10/24/2015","Spoon House Korean Kitchen","1"
"2036","itptnk","12/22/2015","Good Fella Korean Bistro","1"
"2037","itptnk","1/22/2016","El Oasis","1"
"2038","itptnk","1/28/2016","Nando Milano Trattoria","1"
"2039","itptnk","1/29/2016","Meatheads","0"
"2040","itptnk","2/21/2016","Golden Wok","1"
"2041","itptnk","2/26/2016","J Gumbo’s","0"
"2042","itptnk","3/7/2016","Pekara Bakery and Bistro","0"
"2043","itptnk","3/9/2016","Siam Terrace","1"
"2044","itptnk","3/11/2016","Sakanaya Restaurant","0"
"2045","itptnk","3/19/2016","Bacaro","1"
"2046","itptnk","4/4/2016","Meatheads","1"
"2047","itptnk","4/4/2016","Jimmy John’s","0"
"2048","itptnk","4/25/2016","Cafe Sababa","1"
"2049","itptnk","4/28/2016","Watson’s Shack &amp; Rail","0"
"2050","itptnk","4/28/2016","Pekara Bakery and Bistro","-1"
"2051","itptnk","5/12/2016","Mia Za’s Cafe","1"
"2052","itptnk","5/20/2016","Bacaro","1"
"2053","itptnk","5/21/2016","Spoon House Korean Kitchen","0"
"2054","itptnk","5/29/2016","Hot Pot Lab","0"
"2055","itptnk","5/30/2016","J Gumbo’s","1"
"2056","itptnk","6/11/2016","Watson’s Shack &amp; Rail","0"
"2057","itptnk","6/20/2016","Azzip Pizza","0"
"2058","itptnk","7/1/2016","Nando Milano Trattoria","1"
"2059","itptnk","7/7/2016","Chipotle Mexican Grill","-1"
"2060","itptnk","7/15/2016","Mia Za’s Cafe","1"
"2061","itptnk","7/17/2016","Watson’s Shack &amp; Rail","1"
"2062","itptnk","8/21/2016","Spoon House Korean Kitchen","1"
"2063","itptnk","8/29/2016","Siam Terrace","0"
"2064","itptnk","9/1/2016","Chipotle Mexican Grill","1"
"2065","itptnk","9/16/2016","Mia Za’s Cafe","1"
"2066","itptnk","9/20/2016","Maize Mexican Grill","1"
"2067","itptnk","9/23/2016","Jerusalem Middle Eastern Cuisine","0"
"2068","itptnk","9/25/2016","Azzip Pizza","0"
"2069","itptnk","9/26/2016","Spoon House Korean Kitchen","0"
"2070","itptnk","11/5/2016","Golden Wok","1"
"2071","itptnk","11/14/2016","Niro’s Gyros","-1"
"2072","itptnk","11/28/2016","Chipotle Mexican Grill","1"
"2073","itptnk","12/8/2016","Cafe Sababa","1"
"2074","itptnk","12/18/2016","Sushi Kame","1"
"2075","itptnk","12/27/2016","Hot Pot Lab","0"
"2076","jbj","1/11/2015","South China Restaurant","0"
"2077","jbj","1/18/2015","Home of Gourmet Chinese &amp; Thai Restaurant","1"
"2078","jbj","1/23/2015","Bombay Indian Grill","0"
"2079","jbj","1/24/2015","The Hub","0"
"2080","jbj","1/26/2015","Bombay Indian Grill","1"
"2081","jbj","2/4/2015","Masijta Grill","0"
"2082","jbj","2/5/2015","Pho Cafe","0"
"2083","jbj","2/11/2015","Black Dog Smoke &amp; Ale House","1"
"2084","jbj","2/24/2015","Legends","1"
"2085","jbj","2/25/2015","Cracked the Egg Came First","1"
"2086","jbj","3/16/2015","Sam’s Cafe","-1"
"2087","jbj","4/17/2015","Rainbow Garden","0"
"2088","jbj","4/20/2015","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"2089","jbj","5/12/2015","South China Restaurant","1"
"2090","jbj","6/6/2015","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"2091","jbj","6/21/2015","Big Grove Tavern","0"
"2092","jbj","6/23/2015","Black Dog Smoke &amp; Ale House","0"
"2093","jbj","10/30/2015","South China Restaurant","1"
"2094","jbj","12/2/2015","Black Dog Smoke &amp; Ale House","1"
"2095","jbj","12/11/2015","Asian Taste Restaurant","-1"
"2096","jbj","1/25/2016","A-Ri-Rang","0"
"2097","jbj","2/11/2016","Black Dog Smoke &amp; Ale House","0"
"2098","jbj","2/23/2016","Legends","0"
"2099","jbj","3/7/2016","South China Restaurant","1"
"2100","jbj","4/4/2016","South China Restaurant","1"
"2101","jbj","5/1/2016","The Hub","0"
"2102","jbj","5/8/2016","The Hub","0"
"2103","jbj","5/23/2016","South China Restaurant","0"
"2104","jbj","6/8/2016","Cracked the Egg Came First","0"
"2105","jbj","6/16/2016","The Hub","0"
"2106","jbj","8/17/2016","Legends","1"
"2107","jbj","9/28/2016","South China Restaurant","1"
"2108","jbj","12/4/2016","Cracked the Egg Came First","1"
"2109","jbj","12/14/2016","Legends","1"
"2110","jbj","12/16/2016","Empire Chinese Restaurant","0"
"2111","jdatchq","1/29/2015","Cracked the Egg Came First","1"
"2112","jdatchq","2/6/2015","Pho Cafe","0"
"2113","jdatchq","2/6/2015","Papa Del’s Pizza","1"
"2114","jdatchq","4/20/2015","Aroma Cafe","0"
"2115","jdatchq","5/5/2015","M Sushi &amp; Grill","0"
"2116","jdatchq","5/15/2015","Papa Del’s Pizza","1"
"2117","jdatchq","5/23/2015","Papa Del’s Pizza","1"
"2118","jdatchq","7/20/2015","Caffe Paradiso","0"
"2119","jdatchq","8/8/2015","Jurassic Grill","1"
"2120","jdatchq","8/24/2015","El Charro","0"
"2121","jdatchq","9/11/2015","Golden Harbor Authentic Chinese Cuisine","1"
"2122","jdatchq","9/25/2015","V Picasso","0"
"2123","jdatchq","10/3/2015","Aroma Cafe","0"
"2124","jdatchq","10/18/2015","Bunny’s Tavern","0"
"2125","jdatchq","11/14/2015","Firehaus","1"
"2126","jdatchq","11/18/2015","Potbelly Sandwich Shop","0"
"2127","jdatchq","11/27/2015","Murphy’s Pub","1"
"2128","jdatchq","11/29/2015","Esquire Lounge","0"
"2129","jdatchq","12/4/2015","Jurassic Grill","0"
"2130","jdatchq","12/18/2015","El Toro Mexican Restaurant","0"
"2131","jdatchq","1/8/2016","Aroma Cafe","1"
"2132","jdatchq","1/26/2016","Murphy’s Pub","1"
"2133","jdatchq","2/13/2016","Burrito King","1"
"2134","jdatchq","2/20/2016","Pho Cafe","0"
"2135","jdatchq","3/10/2016","Mandarin Wok","1"
"2136","jdatchq","3/17/2016","Crane Alley","0"
"2137","jdatchq","3/26/2016","Pho Cafe","0"
"2138","jdatchq","3/27/2016","Firehaus","1"
"2139","jdatchq","3/28/2016","V Picasso","0"
"2140","jdatchq","8/13/2016","Jimmy John’s","0"
"2141","jdatchq","9/3/2016","El Toro Mexican Restaurant","0"
"2142","jdatchq","9/9/2016","Dublin O’Neil’s","1"
"2143","jdatchq","9/29/2016","Mandarin Wok","0"
"2144","jdatchq","9/30/2016","Caffe Paradiso","1"
"2145","jdatchq","10/20/2016","Aroma Cafe","1"
"2146","jdatchq","11/2/2016","Pizza M","1"
"2147","jdatchq","11/3/2016","Lai Lai Wok","0"
"2148","jdatchq","11/25/2016","Cravings","0"
"2149","jdatchq","12/11/2016","Pho Cafe","1"
"2150","jdatchq","12/29/2016","Bunny’s Tavern","1"
"2151","jxll","1/7/2015","Ambar India","1"
"2152","jxll","2/1/2015","Lai Lai Wok","0"
"2153","jxll","2/10/2015","Mandarin Wok","0"
"2154","jxll","2/13/2015","Kofusion","-1"
"2155","jxll","2/25/2015","The Clark Bar","0"
"2156","jxll","2/27/2015","Pizza M","1"
"2157","jxll","3/17/2015","The Clark Bar","0"
"2158","jxll","3/27/2015","Big J J Fish &amp; Chicken","1"
"2159","jxll","4/13/2015","Dos Reales","0"
"2160","jxll","4/26/2015","Jipbap Taste of Korea","1"
"2161","jxll","5/28/2015","Mandarin Wok","0"
"2162","jxll","6/4/2015","Rainbow Garden","1"
"2163","jxll","6/6/2015","Huaraches Moroleon","0"
"2164","jxll","6/17/2015","The Clark Bar","1"
"2165","jxll","6/25/2015","World Harvest Foods","0"
"2166","jxll","7/25/2015","Ambar India","0"
"2167","jxll","8/3/2015","Caribbean Grill Food Truck","1"
"2168","jxll","8/5/2015","Timpone’s","1"
"2169","jxll","8/22/2015","Dos Reales","-1"
"2170","jxll","10/9/2015","Big J J Fish &amp; Chicken","1"
"2171","jxll","10/12/2015","Wood N’ Hog Barbecue","0"
"2172","jxll","10/29/2015","World Harvest Foods","0"
"2173","jxll","11/8/2015","The Dancing Dog Eatery &amp; Juicery","0"
"2174","jxll","12/1/2015","Bombay Indian Grill","-1"
"2175","jxll","12/22/2015","Huaraches Moroleon","0"
"2176","jxll","12/24/2015","Jipbap Taste of Korea","0"
"2177","jxll","1/4/2016","Pizza M","0"
"2178","jxll","2/13/2016","Pizza M","0"
"2179","jxll","2/14/2016","Huaraches Moroleon","1"
"2180","jxll","3/12/2016","Rainbow Garden","0"
"2181","jxll","4/7/2016","El Charro","1"
"2182","jxll","5/9/2016","Mandarin Wok","1"
"2183","jxll","5/12/2016","Timpone’s","0"
"2184","jxll","5/13/2016","Wood N’ Hog Barbecue","1"
"2185","jxll","5/22/2016","The Dancing Dog Eatery &amp; Juicery","1"
"2186","jxll","5/26/2016","Caribbean Grill Food Truck","1"
"2187","jxll","6/8/2016","Huaraches Moroleon","1"
"2188","jxll","7/17/2016","Dragon Fire Pizza","0"
"2189","jxll","7/30/2016","Black Dog Smoke &amp; Ale House","-1"
"2190","jxll","8/4/2016","Sam’s Cafe","0"
"2191","jxll","8/7/2016","Caribbean Grill Food Truck","0"
"2192","jxll","10/9/2016","The Bread Company","0"
"2193","jxll","10/23/2016","Potbelly Sandwich Shop","1"
"2194","jxll","10/27/2016","El Charro","0"
"2195","jxll","11/6/2016","The Bread Company","0"
"2196","jxll","11/10/2016","Huaraches Moroleon","1"
"2197","jxll","11/21/2016","Rainbow Garden","0"
"2198","jxll","2/30/2015","Dos Reales","-1"
"2199","kajdn","1/8/2015","Original Pancake House","0"
"2200","kajdn","1/18/2015","Thara Thai","0"
"2201","kajdn","1/25/2015","Mandarin Wok","0"
"2202","kajdn","3/10/2015","Dublin O’Neil’s","0"
"2203","kajdn","3/10/2015","The Dancing Dog Eatery &amp; Juicery","1"
"2204","kajdn","5/9/2015","Black Dog Smoke &amp; Ale House","0"
"2205","kajdn","6/7/2015","Dublin O’Neil’s","1"
"2206","kajdn","6/7/2015","Huaraches Moroleon","1"
"2207","kajdn","6/16/2015","Cravings","0"
"2208","kajdn","6/21/2015","Sitara","1"
"2209","kajdn","7/3/2015","Thara Thai","1"
"2210","kajdn","7/7/2015","Miga","1"
"2211","kajdn","7/10/2015","Bevier Cafe","1"
"2212","kajdn","7/23/2015","Caribbean Grill Food Truck","1"
"2213","kajdn","7/29/2015","Cravings","1"
"2214","kajdn","8/4/2015","Jipbap Taste of Korea","1"
"2215","kajdn","8/8/2015","Dublin O’Neil’s","0"
"2216","kajdn","8/9/2015","El Charro","1"
"2217","kajdn","8/26/2015","El Charro","0"
"2218","kajdn","9/11/2015","Home of Gourmet Chinese &amp; Thai Restaurant","0"
"2219","kajdn","9/18/2015","El Charro","0"
"2220","kajdn","9/19/2015","Cafe Sababa","1"
"2221","kajdn","9/25/2015","Dublin O’Neil’s","0"
"2222","kajdn","10/21/2015","Bevier Cafe","0"
"2223","kajdn","12/5/2015","Potbelly Sandwich Shop","1"
"2224","kajdn","12/12/2015","Sam’s Cafe","0"
"2225","kajdn","12/21/2015","Papa Del’s Pizza","0"
"2226","kajdn","1/1/2016","M Sushi &amp; Grill","1"
"2227","kajdn","1/9/2016","Bevier Cafe","0"
"2228","kajdn","1/12/2016","Sam’s Cafe","0"
"2229","kajdn","1/27/2016","Original Pancake House","1"
"2230","kajdn","2/1/2016","Cafe Sababa","1"
"2231","kajdn","3/12/2016","Papa Del’s Pizza","1"
"2232","kajdn","3/30/2016","Seoul Taco","0"
"2233","kajdn","4/6/2016","Seoul Taco","0"
"2234","kajdn","4/7/2016","Potbelly Sandwich Shop","0"
"2235","kajdn","4/12/2016","Golden Harbor Authentic Chinese Cuisine","0"
"2236","kajdn","5/7/2016","Dublin O’Neil’s","1"
"2237","kajdn","6/3/2016","Papa Del’s Pizza","0"
"2238","kajdn","6/3/2016","Black Dog Smoke &amp; Ale House","0"
"2239","kajdn","6/17/2016","Miga","1"
"2240","kajdn","6/22/2016","Niro’s Gyros","1"
"2241","kajdn","7/8/2016","Cafe Sababa","0"
